Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,CityTier
False,6.0,14.0,4.0,5,3,3,False,15.0,4.0,5.0,9.0,179.84,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,12.0,32.0,3.0,5,4,5,False,18.0,1.0,6.0,2.0,245.61,Phone,Debit Card,Female,Fashion,Married,1
False,31.0,7.0,3.0,6,3,4,True,14.0,2.0,2.0,3.0,181.6,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,5.0,12.0,3.0,4,1,2,True,13.0,2.0,2.0,4.0,173.21,Phone,COD,Male,Phone,Married,1
False,5.0,9.0,4.0,5,5,5,False,13.0,1.0,2.0,1.0,189.1,Phone,UPI,Male,Laptop & Accessory,Married,2
False,19.0,14.0,4.0,4,5,3,False,19.0,3.0,10.0,12.0,177.1,Computer,Debit Card,Male,Fashion,Married,1
False,5.0,9.0,3.0,4,1,2,True,19.0,3.0,3.0,3.0,151.95,Phone,Debit Card,Male,Phone,Married,1
False,7.0,12.0,4.0,4,4,8,False,12.0,8.0,10.0,9.0,243.77999999999997,Computer,Debit Card,Female,Fashion,Married,1
False,1.0,17.0,4.0,4,5,3,True,16.0,2.0,12.0,11.0,295.68,Phone,CC,Male,Grocery,Married,1
False,17.0,17.0,3.0,4,1,2,False,20.0,1.0,2.0,8.0,149.55,Computer,Debit Card,Female,Phone,Single,1
False,23.0,7.0,3.0,5,3,9,True,13.0,1.4,2.0,8.0,264.64,Phone,COD,Female,Grocery,Single,1
True,16.0,15.0,3.0,5,4,4,False,16.0,8.0,8.0,8.0,174.41,Phone,CC,Male,Laptop & Accessory,Married,1
False,1.0,12.0,3.0,4,4,3,True,13.0,1.0,2.0,3.0,149.78,Phone,Debit Card,Female,Phone,Single,1
False,6.0,15.0,4.0,5,4,3,True,12.0,12.0,12.0,10.0,177.28,Phone,COD,Female,Laptop & Accessory,Married,3
False,1.0,9.0,4.0,4,3,3,True,12.0,1.0,2.0,5.0,169.78,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,5.0,14.0,4.0,4,1,6,False,13.0,1.0,2.0,8.0,200.47,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,6.0,9.0,4.0,2,1,9,False,17.0,1.0,2.0,8.0,175.55,Phone,CC,Female,Laptop & Accessory,Single,1
True,1.0,9.0,3.0,6,1,7,True,14.0,2.0,3.0,3.0,159.64,Phone,CC,Male,Phone,Married,1
False,4.0,35.0,4.0,4,1,3,False,14.0,2.0,2.0,10.0,182.75,Phone,CC,Female,Laptop & Accessory,Married,1
False,5.0,14.0,3.0,5,3,3,False,25.0,8.0,9.0,10.2,214.43,Computer,Debit Card,Female,Fashion,Married,1
False,13.0,14.0,3.0,5,1,3,False,18.6,7.0,14.0,4.0,317.72,Computer,CC,Male,Others,Married,1
True,3.0,10.0,3.0,4,3,6,True,19.0,2.0,2.0,1.0,177.38,Phone,CC,Female,Laptop & Accessory,Married,3
False,7.0,17.0,3.0,5,1,5,False,15.0,2.0,2.0,2.0,171.82,Computer,E wallet,Male,Laptop & Accessory,Single,3
False,21.0,12.0,3.0,4,3,6,False,14.6,2.0,2.0,2.0,308.0,Phone,Debit Card,Male,Others,Married,1
False,17.0,17.0,3.0,5,3,3,False,12.0,2.0,2.0,1.0,177.57,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,1.0,7.0,4.0,4,4,2,True,14.0,1.0,2.0,5.0,188.49,Computer,E wallet,Male,Laptop & Accessory,Married,3
False,28.0,27.0,3.0,4,3,5,False,13.0,1.0,2.0,4.0,173.69,Computer,Debit Card,Female,Laptop & Accessory,Single,1
False,17.0,14.0,3.0,4,5,10,False,17.0,2.0,2.0,7.6,224.85,Phone,Debit Card,Female,Fashion,Married,1
False,19.0,15.0,4.0,4,1,11,False,15.0,9.0,10.0,9.0,161.97,Phone,UPI,Male,Laptop & Accessory,Married,1
False,14.0,7.0,3.0,6,1,4,True,23.0,2.0,2.0,3.0,199.57,Phone,CC,Male,Laptop & Accessory,Married,3
True,1.0,15.0,4.0,6,5,3,True,12.0,1.0,2.0,8.0,146.19,Phone,UPI,Male,Phone,Married,1
False,3.0,16.0,2.0,5,1,2,False,18.0,2.0,3.0,3.0,164.83,Phone,UPI,Male,Phone,Single,1
False,4.0,12.0,2.0,5,3,3,False,14.0,2.0,2.0,3.0,186.18,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,1.0,15.0,3.0,4,4,3,False,19.0,1.0,2.0,8.0,187.14,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,11.0,12.0,4.0,4,1,9,False,17.0,2.0,2.0,5.0,188.47,Phone,CC,Male,Laptop & Accessory,Married,1
False,12.0,22.0,4.0,5,1,2,True,15.0,3.0,7.2,10.0,240.10000000000002,Phone,Debit Card,Male,Fashion,Married,1
False,5.0,14.0,3.0,4,1,3,True,15.0,5.0,5.0,11.0,196.43,Phone,CC,Female,Fashion,Single,1
False,3.0,17.0,3.0,5,4,3,True,15.0,2.0,2.0,8.0,207.68,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,9.0,12.0,4.0,4,4,2,False,14.0,2.0,2.0,14.0,205.95,Phone,COD,Male,Fashion,Single,1
False,1.0,33.0,3.0,4,1,3,False,13.0,1.0,2.0,3.0,154.04,Phone,Debit Card,Male,Phone,Married,1
False,15.0,13.0,4.0,5,4,8,True,16.0,2.0,2.0,3.0,185.32,Phone,CC,Male,Laptop & Accessory,Single,1
False,21.0,11.0,4.0,4,3,5,False,20.0,1.0,2.0,1.0,154.76,Computer,CC,Male,Laptop & Accessory,Single,3
False,16.0,30.0,3.0,4,1,4,False,15.0,2.8,2.0,1.0,284.92,Phone,Debit Card,Female,Grocery,Single,1
False,3.0,9.0,4.0,4,3,3,False,15.0,2.0,2.0,3.0,171.49,Computer,Debit Card,Male,Laptop & Accessory,Married,3
False,16.0,9.0,3.0,4,3,2,True,12.0,2.0,2.0,1.0,151.96,Phone,COD,Male,Phone,Married,2
False,6.0,9.0,4.0,4,4,3,False,14.0,1.0,2.0,8.0,148.7,Phone,CC,Female,Phone,Married,1
False,22.0,36.0,4.0,4,3,5,False,22.0,1.0,2.0,1.0,250.04000000000002,Phone,CC,Female,Fashion,Married,3
False,11.0,13.0,3.0,2,5,6,True,14.0,7.0,7.0,8.0,184.74,Phone,CC,Male,Laptop & Accessory,Married,1
False,4.0,32.0,3.0,4,3,9,True,13.0,3.0,3.0,3.0,172.36,Computer,COD,Female,Laptop & Accessory,Married,3
False,1.0,7.0,3.0,4,3,3,False,18.0,1.0,8.0,8.0,177.96,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,16.0,9.0,4.0,5,1,5,False,24.0,2.0,2.0,1.0,192.81,Phone,UPI,Male,Laptop & Accessory,Single,1
True,1.0,7.0,4.0,5,4,3,True,12.0,2.0,2.0,3.0,146.74,Computer,COD,Female,Phone,Single,3
False,10.0,7.0,3.0,4,1,6,False,16.0,2.0,2.0,1.0,191.53,Computer,CC,Female,Laptop & Accessory,Single,3
False,10.0,10.0,3.0,5,1,6,False,12.0,1.0,2.0,10.4,221.99,Computer,CC,Male,Fashion,Married,3
False,31.0,7.0,3.0,4,3,4,False,12.0,1.0,2.0,3.0,192.55,Phone,CC,Male,Laptop & Accessory,Married,1
False,14.0,17.0,3.0,2,3,5,True,14.0,1.0,2.0,8.0,147.13,Phone,Debit Card,Female,Phone,Married,1
False,1.0,16.0,3.0,4,1,3,False,25.0,3.0,3.0,3.0,151.1,Computer,CC,Male,Phone,Single,3
True,1.0,12.0,3.0,4,3,3,True,14.0,1.0,2.0,1.0,153.51,Phone,E wallet,Female,Phone,Single,3
False,11.0,17.0,4.0,4,5,8,False,21.0,2.0,2.0,4.0,159.52,Phone,CC,Female,Phone,Married,1
False,20.0,14.0,2.0,4,3,4,False,15.0,2.0,2.0,1.0,177.58,Computer,CC,Female,Laptop & Accessory,Married,1
True,5.0,11.0,3.0,4,4,3,False,19.0,5.0,8.0,7.8,218.55,Computer,E wallet,Male,Laptop & Accessory,Single,3
False,24.0,17.0,4.0,5,1,8,False,16.0,2.0,2.0,5.8,229.96,Phone,COD,Male,Fashion,Single,1
True,4.0,29.0,4.0,5,3,4,True,13.0,2.0,2.0,1.0,188.8,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,5.0,16.0,3.0,5,4,2,True,17.0,3.0,3.0,3.0,151.57,Phone,Debit Card,Male,Phone,Single,1
True,1.0,19.0,3.0,2,4,3,False,16.0,1.0,2.0,1.0,152.16,Phone,Debit Card,Female,Phone,Single,3
False,3.0,30.0,3.0,4,1,11,False,17.0,1.0,2.0,3.0,147.01,Phone,Debit Card,Male,Phone,Single,1
False,9.0,16.0,4.0,5,4,11,False,20.0,1.0,2.0,1.0,190.4,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,1.0,7.0,3.0,4,4,3,False,12.0,1.0,2.0,5.0,163.16,Phone,CC,Male,Phone,Married,1
False,2.0,16.0,4.0,4,1,3,False,17.0,2.0,2.0,8.0,177.53,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,23.0,14.0,3.0,5,3,10,False,25.0,2.0,2.6,1.0,234.64999999999998,Phone,UPI,Male,Fashion,Single,1
False,25.0,21.0,3.0,4,1,6,False,12.0,2.0,2.0,8.0,174.36,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,10.0,9.0,4.0,4,3,6,False,14.0,3.0,3.0,3.0,150.43,Phone,Debit Card,Female,Phone,Married,1
True,1.0,26.0,4.0,2,1,10,True,14.0,1.0,2.0,5.0,178.04,Computer,E wallet,Male,Laptop & Accessory,Single,3
False,29.0,9.0,4.0,4,1,4,True,14.0,1.0,2.0,3.0,291.59,Phone,Debit Card,Female,Grocery,Single,1
False,1.0,17.0,4.0,4,3,3,True,13.0,1.0,2.0,4.0,167.6,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,4.0,9.0,4.0,4,4,3,False,19.0,2.0,2.0,1.0,149.76,Phone,COD,Male,Phone,Married,3
True,1.0,10.0,4.0,4,5,2,False,23.0,1.0,2.0,5.0,156.02,Computer,COD,Male,Phone,Single,1
False,1.0,18.0,3.0,4,4,3,False,14.0,2.0,2.0,3.0,147.44,Phone,CC,Female,Phone,Married,1
False,10.0,9.0,4.0,5,3,3,False,14.0,9.0,10.0,1.0,200.96,Phone,CC,Male,Fashion,Married,3
True,1.0,11.0,3.0,4,1,11,True,24.0,2.0,2.0,1.0,147.85,Computer,COD,Male,Phone,Single,1
False,11.0,21.0,4.0,4,5,3,False,13.0,11.0,13.0,18.0,155.34,Phone,Debit Card,Female,Phone,Married,1
False,14.0,9.0,3.0,4,4,9,False,13.0,1.0,2.0,4.0,182.15,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,16.0,7.0,4.0,4,5,5,False,17.0,1.0,2.0,3.0,150.76,Phone,Debit Card,Female,Phone,Married,1
False,11.0,17.0,3.0,4,4,4,True,13.0,1.0,2.0,2.0,166.97,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,17.0,19.0,3.0,5,4,3,False,12.0,3.2,4.0,10.0,268.36,Phone,Debit Card,Male,Grocery,Married,1
False,14.0,9.0,4.0,5,3,8,False,23.0,2.0,2.0,1.0,159.48,Phone,CC,Female,Laptop & Accessory,Married,1
False,28.0,12.0,3.0,4,5,6,False,14.8,2.0,2.0,3.0,319.06,Phone,CC,Male,Others,Married,1
False,8.0,11.0,4.0,4,3,11,False,16.0,1.0,2.0,3.0,190.38,Computer,E wallet,Female,Laptop & Accessory,Married,3
False,5.0,14.0,3.0,4,5,3,False,13.0,4.0,4.0,13.0,168.06,Phone,CC,Female,Laptop & Accessory,Married,1
False,17.0,28.0,4.0,4,1,9,False,21.0,2.0,2.0,3.0,147.58,Computer,CC,Male,Phone,Married,1
False,17.0,15.0,4.0,4,3,6,True,15.0,2.0,2.0,3.0,170.22,Phone,UPI,Female,Laptop & Accessory,Married,1
False,1.0,11.0,4.0,5,1,3,True,12.0,1.0,2.0,4.0,169.87,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,11.0,32.0,4.0,4,3,5,True,16.0,5.0,11.0,8.0,169.49,Computer,CC,Female,Laptop & Accessory,Married,1
False,5.0,7.0,4.0,5,5,3,False,13.0,4.0,4.0,3.0,147.18,Phone,Debit Card,Male,Phone,Married,1
False,13.0,7.0,3.0,4,3,3,True,16.6,1.0,2.0,7.0,316.97,Computer,Debit Card,Male,Others,Married,1
False,30.0,13.0,3.0,2,5,11,False,12.0,7.0,7.2,8.0,257.12,Computer,Debit Card,Female,Grocery,Married,3
False,4.0,19.0,3.0,4,3,2,False,12.0,4.0,5.0,5.0,190.77,Phone,COD,Female,Laptop & Accessory,Single,3
False,15.0,7.0,3.0,2,5,3,False,17.0,2.0,2.0,8.0,208.92,Phone,E wallet,Male,Fashion,Married,3
False,2.0,24.0,4.0,4,5,3,False,13.0,1.0,2.0,9.0,170.58,Phone,CC,Male,Laptop & Accessory,Married,1
True,1.0,10.0,4.0,4,5,7,False,14.0,2.0,2.0,3.0,165.31,Phone,CC,Male,Phone,Married,1
False,26.0,10.0,3.0,5,3,4,True,15.0,2.0,2.0,5.0,204.69,Phone,CC,Male,Fashion,Married,1
False,19.0,17.0,4.0,4,1,5,False,22.0,1.0,2.0,3.0,151.54,Phone,Debit Card,Male,Phone,Married,1
False,26.0,11.0,2.0,4,1,4,False,14.0,2.8,2.0,5.0,290.55,Phone,Debit Card,Female,Grocery,Married,1
False,16.0,36.0,4.0,4,3,4,False,12.0,2.0,2.0,3.0,170.56,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,4.0,9.0,3.0,6,1,4,False,21.0,2.0,2.0,3.0,185.91,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,31.0,14.0,3.0,4,5,7,False,18.6,2.0,12.0,11.0,320.66,Phone,Debit Card,Female,Others,Married,1
False,20.0,25.0,3.0,4,3,4,False,15.0,2.0,2.0,9.0,173.1,Phone,CC,Female,Laptop & Accessory,Married,1
False,16.0,35.0,3.0,5,1,2,False,12.0,1.0,2.0,5.0,170.23,Computer,COD,Female,Laptop & Accessory,Married,1
True,1.0,7.0,4.0,4,4,3,True,17.0,1.0,2.0,5.0,157.02,Phone,COD,Female,Phone,Single,3
True,1.0,13.0,3.0,6,3,2,False,17.0,1.0,2.0,1.0,148.51,Computer,E wallet,Female,Phone,Married,3
False,12.0,9.0,3.0,4,1,3,True,24.0,2.0,2.0,1.0,142.02,Computer,Debit Card,Male,Phone,Married,1
False,14.0,9.0,4.0,4,3,2,False,13.2,2.0,2.0,13.0,305.41,Phone,Debit Card,Female,Others,Married,3
False,1.0,30.0,3.0,4,1,3,False,23.0,1.0,2.0,3.0,153.86,Phone,Debit Card,Female,Phone,Married,1
False,4.0,10.0,3.0,4,1,6,False,16.0,2.0,2.0,5.0,145.97,Computer,Debit Card,Male,Phone,Married,1
False,3.0,10.0,4.0,5,3,3,False,19.0,1.0,5.6,8.0,244.35000000000002,Phone,CC,Male,Fashion,Married,1
True,1.0,32.0,4.0,5,4,7,False,17.0,2.0,2.0,2.0,150.46,Phone,COD,Female,Phone,Married,1
True,1.0,9.0,3.0,5,1,3,False,13.0,1.0,2.0,1.0,150.64,Phone,COD,Male,Phone,Single,2
False,4.0,29.0,4.0,4,5,2,False,12.0,4.0,8.0,9.0,209.12,Computer,UPI,Female,Fashion,Married,3
False,31.0,36.0,3.0,5,1,5,False,13.0,6.2,2.0,1.0,266.18,Phone,E wallet,Male,Grocery,Married,3
False,24.0,36.0,3.0,5,3,2,False,15.0,16.0,16.0,8.0,295.46,Phone,Debit Card,Male,Grocery,Married,1
False,4.0,9.0,3.0,4,1,2,False,15.0,2.0,7.0,8.0,150.64,Computer,CC,Female,Phone,Single,1
False,31.0,35.0,4.0,5,5,6,False,20.0,4.0,14.0,1.6,227.66,Computer,E wallet,Female,Fashion,Married,3
False,21.0,9.0,4.0,4,1,7,False,14.0,1.0,2.0,5.0,175.7,Phone,CC,Female,Laptop & Accessory,Married,1
False,20.0,9.0,3.0,4,3,8,False,14.2,2.0,2.0,2.0,303.61,Phone,Debit Card,Male,Grocery,Married,1
False,9.0,29.0,3.0,6,3,2,False,16.0,2.0,5.0,4.0,167.3,Phone,Debit Card,Male,Phone,Single,1
False,28.0,6.0,3.0,4,3,9,False,12.0,1.0,2.0,1.0,162.8,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,8.0,9.0,4.0,5,3,5,False,13.0,4.0,6.0,8.0,152.68,Phone,Debit Card,Male,Phone,Married,1
False,6.0,17.0,4.0,5,1,4,True,20.0,1.0,2.0,6.4,215.71,Phone,E wallet,Female,Fashion,Married,3
False,5.0,16.0,3.0,4,4,3,False,26.0,1.0,2.0,9.0,231.48000000000002,Phone,Debit Card,Male,Fashion,Married,1
True,1.0,22.0,3.0,4,3,9,True,13.0,2.2,8.0,8.0,261.1,Phone,CC,Male,Fashion,Married,1
True,1.0,17.0,3.0,6,1,9,False,14.0,1.0,2.0,4.0,159.08,Phone,CC,Male,Phone,Married,1
False,4.0,14.0,3.0,4,4,2,False,15.0,1.0,2.0,3.0,154.83,Phone,E wallet,Male,Phone,Single,3
False,9.0,23.0,4.0,4,3,6,True,13.0,1.0,2.0,1.0,201.32,Phone,Debit Card,Male,Fashion,Married,1
True,1.0,27.0,4.0,4,3,5,False,13.0,2.0,2.0,5.2,223.24,Computer,Debit Card,Male,Fashion,Married,1
True,1.0,30.0,3.0,4,5,11,True,16.0,2.0,2.0,6.0,224.5,Computer,UPI,Female,Fashion,Married,2
False,16.0,12.0,4.0,4,3,6,False,18.0,1.0,3.0,1.0,145.93,Computer,UPI,Male,Phone,Married,1
False,10.0,17.0,3.0,4,1,3,False,15.0,9.0,10.0,12.6,224.8,Computer,CC,Male,Fashion,Single,3
True,1.0,11.0,4.0,5,3,7,False,17.0,1.0,2.0,3.0,163.94,Computer,COD,Male,Phone,Single,1
False,22.0,9.0,3.0,4,1,4,False,15.0,7.0,7.0,8.0,165.51,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,29.0,25.0,3.0,4,4,5,False,15.4,2.0,8.0,9.0,293.35,Phone,Debit Card,Female,Grocery,Single,3
False,15.0,17.0,3.0,4,1,9,False,15.0,1.0,2.0,11.0,187.3,Computer,Debit Card,Male,Laptop & Accessory,Single,3
False,9.0,7.0,3.0,4,3,11,False,12.0,1.0,7.0,10.0,172.17,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,14.0,13.0,4.0,4,3,9,False,16.0,5.0,8.2,14.0,257.37,Phone,Debit Card,Female,Grocery,Single,1
False,13.0,15.0,3.0,4,3,3,False,12.0,2.0,2.0,8.0,162.55,Computer,Debit Card,Female,Phone,Married,1
False,5.0,9.0,4.0,4,1,6,True,14.0,2.0,2.0,6.0,190.82,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,16.0,31.0,3.0,4,5,3,True,22.0,6.0,6.0,9.0,199.06,Phone,CC,Male,Fashion,Married,1
False,19.0,9.0,4.0,4,4,2,False,20.0,4.0,4.0,8.0,173.05,Phone,UPI,Male,Laptop & Accessory,Married,3
True,1.0,24.0,3.0,4,3,2,True,12.0,1.0,2.0,1.0,152.41,Computer,Debit Card,Female,Phone,Married,2
False,3.0,26.0,3.0,4,1,6,False,13.0,2.0,2.0,3.0,167.62,Phone,COD,Male,Laptop & Accessory,Married,1
False,7.0,7.0,4.0,2,3,6,False,20.0,0.8,2.0,6.0,286.84,Phone,CC,Female,Grocery,Married,1
False,5.0,14.0,3.0,5,1,11,False,22.0,2.0,4.0,2.0,240.57,Phone,Debit Card,Male,Fashion,Married,3
True,1.0,12.0,4.0,4,4,3,True,15.0,2.0,2.0,1.0,143.78,Computer,E wallet,Male,Phone,Single,3
False,14.0,35.0,3.0,6,5,5,False,16.0,1.0,8.0,2.0,234.32,Computer,UPI,Male,Fashion,Married,3
False,15.0,9.0,4.0,5,3,4,True,18.0,1.0,2.0,8.0,193.11,Computer,UPI,Female,Laptop & Accessory,Single,1
False,1.0,36.0,3.0,4,3,7,False,13.0,1.0,2.0,1.0,168.06,Phone,CC,Male,Laptop & Accessory,Married,3
False,9.0,7.0,4.0,4,3,3,False,17.0,2.0,2.0,4.0,173.59,Phone,CC,Female,Laptop & Accessory,Single,3
False,8.0,28.0,4.0,2,1,3,False,13.0,1.0,6.0,8.0,178.37,Phone,Debit Card,Male,Laptop & Accessory,Single,3
True,1.0,31.0,4.0,6,1,3,True,19.0,1.0,2.0,1.0,148.4,Phone,COD,Male,Phone,Single,1
False,11.0,7.0,3.0,4,1,6,False,18.0,2.0,2.0,3.0,199.91,Phone,COD,Female,Fashion,Single,1
False,20.0,25.0,3.0,4,3,7,False,12.0,1.0,2.0,8.4,230.27,Computer,CC,Female,Fashion,Married,1
False,15.0,9.0,4.0,4,5,9,False,17.0,6.2,12.0,9.0,290.95,Phone,Debit Card,Female,Grocery,Married,3
False,11.0,16.0,4.0,4,4,3,False,14.0,2.0,8.0,7.8,213.34,Computer,CC,Male,Fashion,Married,3
False,26.0,13.0,4.0,4,5,5,True,13.0,3.0,7.0,10.0,180.77,Phone,COD,Male,Laptop & Accessory,Married,1
True,1.0,18.0,3.0,2,3,10,False,13.0,2.0,2.0,3.0,172.07,Computer,UPI,Male,Laptop & Accessory,Married,3
False,1.0,31.0,3.0,4,1,2,False,14.0,2.0,3.0,2.0,149.0,Computer,CC,Male,Phone,Married,3
False,12.0,17.0,4.0,4,3,5,False,20.0,1.0,2.0,10.2,223.24,Phone,CC,Female,Laptop & Accessory,Married,1
False,11.0,7.0,4.0,4,4,8,False,13.0,5.0,5.0,4.0,189.47,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,23.0,25.0,3.0,5,3,3,True,21.0,2.0,2.0,10.0,320.02,Phone,Debit Card,Male,Others,Married,1
False,1.0,30.0,3.0,2,1,3,True,12.0,1.0,2.0,5.0,152.25,Phone,CC,Male,Phone,Married,1
False,1.0,35.0,4.0,4,4,3,False,21.0,1.0,2.0,5.0,187.72,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,1.0,24.0,4.0,5,4,3,False,22.0,2.0,2.0,1.0,146.27,Phone,UPI,Male,Phone,Married,1
False,24.0,10.0,4.0,4,4,3,False,14.4,2.0,11.0,8.0,307.0,Computer,CC,Male,Others,Married,2
False,1.0,20.0,3.0,4,3,3,False,12.0,2.0,2.0,7.0,145.96,Phone,CC,Male,Phone,Married,3
True,1.0,14.0,3.0,4,3,3,True,17.0,1.0,2.0,3.0,153.86,Computer,Debit Card,Female,Phone,Married,1
True,1.0,19.0,4.0,5,5,3,False,19.0,2.0,2.0,1.0,145.33,Computer,Debit Card,Male,Phone,Married,3
False,8.0,7.0,3.0,5,1,3,True,14.0,2.0,2.0,4.0,161.22,Phone,Debit Card,Male,Phone,Married,1
True,1.0,20.0,3.0,4,5,4,False,18.0,1.0,2.0,3.0,167.33,Phone,CC,Male,Laptop & Accessory,Married,3
False,9.0,32.0,3.0,5,1,6,False,15.0,2.0,2.0,3.0,161.81,Phone,UPI,Male,Laptop & Accessory,Single,1
False,5.0,13.0,4.0,2,1,6,False,23.0,6.0,6.0,8.0,179.6,Phone,CC,Male,Laptop & Accessory,Married,3
False,1.0,13.0,4.0,5,3,2,False,13.0,1.0,2.0,4.0,146.87,Phone,CC,Female,Phone,Married,1
False,11.0,9.0,4.0,4,3,6,True,12.0,1.0,2.0,11.8,221.02,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,1.0,7.0,3.0,5,4,3,False,14.0,1.0,2.0,1.0,153.36,Phone,Debit Card,Female,Phone,Single,1
False,16.0,9.0,3.0,4,1,3,False,14.0,1.0,3.0,3.0,165.89,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,17.0,13.0,3.0,5,1,6,True,15.0,1.0,2.0,1.0,291.27,Phone,UPI,Male,Grocery,Married,1
False,12.0,7.0,3.0,4,5,5,False,18.0,1.0,2.0,1.0,151.19,Phone,Debit Card,Female,Phone,Single,1
False,17.0,16.0,4.0,4,3,5,True,14.0,2.0,5.0,8.0,181.79,Computer,CC,Male,Laptop & Accessory,Married,1
False,22.0,7.0,3.0,5,5,9,False,12.0,2.2,2.0,3.0,279.02,Phone,Debit Card,Female,Grocery,Married,1
False,18.0,7.0,3.0,5,3,6,False,12.0,2.0,2.0,3.0,184.85,Phone,Debit Card,Female,Laptop & Accessory,Single,2
False,8.0,21.0,3.0,4,3,3,True,19.0,2.0,2.0,7.0,150.79,Phone,COD,Female,Phone,Married,3
True,1.0,9.0,3.0,4,5,2,False,12.0,2.0,2.0,3.0,155.41,Phone,E wallet,Male,Phone,Married,3
False,1.0,29.0,3.0,4,3,3,False,12.0,1.0,2.0,3.0,159.47,Phone,COD,Male,Phone,Single,3
False,18.0,10.0,3.0,4,1,6,True,15.2,1.0,2.0,2.0,320.13,Phone,UPI,Male,Others,Married,1
False,1.0,13.0,4.0,4,3,2,False,21.0,2.0,3.0,3.0,152.73,Phone,CC,Male,Phone,Married,1
False,7.0,15.0,3.0,4,3,2,False,13.0,1.0,2.0,3.0,196.04,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,6.0,16.0,4.0,4,1,3,True,13.0,2.0,2.0,6.0,188.22,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,4.0,10.0,4.0,4,3,3,False,21.0,2.0,2.0,1.0,145.83,Computer,CC,Female,Phone,Married,1
False,27.0,7.0,3.0,4,5,9,False,21.0,5.0,9.0,11.0,208.81,Phone,CC,Female,Laptop & Accessory,Single,3
False,8.0,7.0,3.0,4,1,3,False,13.0,2.0,9.0,9.0,151.91,Phone,Debit Card,Male,Phone,Married,1
True,9.0,33.0,4.0,4,5,4,False,15.0,1.0,2.0,1.0,167.86,Computer,Debit Card,Female,Laptop & Accessory,Married,3
False,1.0,13.0,4.0,4,1,3,True,14.0,1.0,2.0,3.0,81.0,Phone,Debit Card,Female,Phone,Married,1
False,11.0,10.0,3.0,4,3,3,False,16.0,8.0,8.0,6.6,219.34,Phone,UPI,Male,Fashion,Married,1
False,3.0,10.0,4.0,4,3,3,False,15.0,1.0,2.0,3.0,180.61,Phone,CC,Female,Laptop & Accessory,Married,3
False,9.0,13.0,3.0,6,1,3,False,14.0,1.0,12.0,9.0,191.46,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,7.0,13.0,2.0,4,1,5,False,24.0,4.0,5.0,8.0,202.25,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,28.0,26.0,3.0,4,4,4,False,16.0,3.0,3.4,2.0,232.25,Phone,CC,Male,Fashion,Married,2
False,10.0,16.0,3.0,5,4,4,True,12.0,1.0,2.0,8.4,213.47,Phone,CC,Male,Laptop & Accessory,Married,1
False,1.0,10.0,3.0,5,1,2,False,14.0,2.0,2.0,2.0,145.45,Phone,CC,Male,Phone,Single,1
True,1.0,17.0,3.0,4,3,3,True,12.0,2.0,2.0,2.0,135.09,Phone,CC,Male,Phone,Single,1
True,1.0,10.0,4.0,4,5,3,True,12.0,6.0,10.0,8.0,158.48,Computer,Debit Card,Male,Phone,Single,1
False,9.0,10.0,3.0,5,3,3,False,19.0,2.0,2.0,1.0,137.81,Computer,Debit Card,Male,Phone,Married,1
False,1.0,11.0,3.0,2,5,4,False,17.0,1.0,2.0,3.0,153.19,Phone,CC,Male,Phone,Married,1
False,1.0,15.0,3.0,2,4,2,False,23.0,2.0,2.0,3.0,173.51,Phone,Debit Card,Male,Laptop & Accessory,Married,3
