NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,CouponUsed
7,false,13,2,3,169.24248841,false,9,Phone,1,9,UPI,Male,4,4,Phone,3,Married,2
2,false,14,1,7,171.34141274,false,15,Phone,1,12,CC,Male,2,1,Fashion,5,Divorced,0
5,true,15,2,2,161.63412053,false,8,Computer,1,14,Debit Card,Male,2,4,Laptop & Accessory,3,Married,2
3,false,15,3,3,150.87750242,false,18,Computer,1,8,Debit Card,Male,4,4,Phone,3,Divorced,1
2,true,18,3,8,188.12885408,false,1,Computer,3,15,Debit Card,Male,3,2,Laptop & Accessory,1,Married,1
2,true,17,2,2,174.38960601,false,0,Phone,2,6,COD,Male,3,4,Fashion,2,Single,2
3,false,16,11,3,189.05096622,false,11,Computer,1,16,CC,Male,2,3,Fashion,1,Married,3
2,true,19,1,1,175.20254009,false,18,Computer,1,8,CC,Female,2,3,Fashion,1,Married,0
6,true,11,1,3,126.54802777,false,0,Phone,2,6,Debit Card,Male,2,1,Phone,4,Married,1
2,false,13,2,3,243.63609938,false,22,Phone,1,19,Debit Card,Female,3,4,Grocery,2,Divorced,2
5,true,16,2,1,154.31262742,false,18,Phone,1,7,CC,Male,3,4,Phone,5,Married,1
3,false,13,1,6,213.81803346,false,19,Phone,3,20,E wallet,Female,4,3,Fashion,5,Married,0
2,true,13,7,7,123.27447283,false,9,Phone,1,14,CC,Female,2,4,Phone,1,Single,5
7,false,18,3,3,148.66139316,true,1,Computer,1,16,COD,Male,3,4,Phone,5,Divorced,3
3,false,19,3,3,168.68727863,false,26,Computer,1,9,Debit Card,Male,3,5,Phone,5,Divorced,2
2,true,13,6,3,147.93571061,false,1,Phone,2,13,CC,Female,3,4,Phone,1,Married,2
2,false,11,7,6,127.16024608,false,1,Phone,1,9,Debit Card,Male,2,3,Phone,5,Married,3
3,false,20,7,7,289.03718618,false,5,Phone,1,8,CC,Male,2,3,Others,1,Single,0
3,true,11,1,2,158.8769696,false,8,Phone,3,10,Debit Card,Male,2,3,Laptop & Accessory,5,Married,1
8,false,13,1,7,188.84532974,false,20,Phone,1,6,COD,Male,3,1,Laptop & Accessory,1,Married,0
6,false,18,2,4,178.73583721,false,7,Phone,3,15,E wallet,Male,3,4,Laptop & Accessory,4,Married,1
6,false,18,7,9,206.80479528,false,19,Phone,3,9,COD,Male,4,5,Fashion,5,Married,4
2,false,15,11,6,294.98618358,false,28,Phone,1,22,Debit Card,Male,2,5,Others,4,Married,0
3,true,14,3,3,151.74231772,false,17,Computer,2,28,UPI,Male,3,3,Laptop & Accessory,3,Married,3
4,false,18,2,3,178.47142964,false,8,Phone,1,17,Debit Card,Male,4,5,Laptop & Accessory,5,Divorced,2
5,false,23,2,8,166.17852504,false,27,Computer,3,7,CC,Male,4,3,Laptop & Accessory,2,Single,2
8,false,13,1,7,123.5454799,false,0,Phone,1,14,CC,Male,2,3,Phone,1,Single,0
5,true,14,1,7,121.20233831,false,9,Phone,1,8,COD,Male,2,1,Phone,2,Single,0
2,false,12,1,0,163.82786911,false,4,Phone,3,10,E wallet,Male,3,3,Laptop & Accessory,1,Married,1
7,false,13,7,8,133.64096199,false,25,Phone,2,7,CC,Female,2,3,Phone,5,Married,6
3,false,12,2,1,166.42977808,false,1,Computer,3,33,E wallet,Female,3,6,Laptop & Accessory,4,Married,2
2,false,18,1,0,120.06161536,false,11,Phone,1,16,Debit Card,Male,2,3,Phone,2,Married,1
4,false,14,2,8,152.91730664,false,4,Phone,1,17,CC,Male,3,4,Phone,1,Married,2
3,false,19,2,3,147.91790741,true,1,Phone,3,17,UPI,Female,4,4,Phone,5,Single,1
4,false,16,1,1,140.74322531,false,0,Phone,1,23,Debit Card,Male,2,3,Laptop & Accessory,1,Single,0
1,false,11,1,3,144.94127021,false,5,Phone,3,11,Debit Card,Female,2,4,Laptop & Accessory,4,Married,1
2,false,12,1,4,147.3748543,false,12,Phone,1,14,CC,Male,3,4,Phone,5,Single,1
1,false,23,2,3,211.93543802,false,2,Phone,3,10,CC,Male,3,4,Laptop & Accessory,4,Divorced,2
7,false,17,2,7,249.04129145,false,5,Phone,1,25,COD,Male,3,1,Fashion,5,Married,2
3,false,15,2,3,154.86469167,false,14,Computer,1,10,Debit Card,Male,4,5,Laptop & Accessory,5,Married,2
4,false,14,6,4,262.08158205,false,14,Phone,2,13,Debit Card,Female,4,4,Others,4,Single,0
3,false,22,6,14,143.14736811,false,4,Phone,1,8,Debit Card,Male,2,4,Phone,1,Married,4
7,false,17,1,4,175.10586732,false,26,Computer,1,8,Debit Card,Female,2,3,Fashion,5,Single,1
1,false,12,1,7,132.62268737,true,0,Phone,1,13,UPI,Male,3,3,Phone,5,Married,0
7,false,14,1,2,262.31105563,false,9,Computer,3,15,Debit Card,Male,2,3,Grocery,3,Single,1
4,true,13,2,3,221.68600449,false,19,Phone,3,11,Debit Card,Female,3,5,Laptop & Accessory,3,Married,1
2,false,12,1,8,146.56185287,false,4,Computer,1,8,UPI,Male,3,4,Phone,1,Married,0
4,false,12,2,0,74.07855828,false,15,Phone,1,16,Debit Card,Male,3,3,Phone,1,Married,1
4,true,12,1,0,267.79921193,false,15,Computer,1,24,Debit Card,Male,3,5,Fashion,3,Married,0
3,false,23,2,5,146.17772455,false,11,Phone,1,31,Debit Card,Male,3,4,Phone,4,Married,2
3,true,12,3,3,163.90779243,false,10,Phone,1,9,CC,Male,2,2,Laptop & Accessory,3,Married,2
3,false,22,2,1,151.48498328,true,1,Phone,3,13,Debit Card,Male,4,4,Phone,5,Single,1
3,false,14,2,1,145.56842468,true,5,Computer,1,23,COD,Female,4,5,Phone,3,Married,1
3,true,14,6,8,184.37940199,false,7,Phone,1,8,Debit Card,Male,2,5,Fashion,3,Divorced,2
2,false,21,2,3,193.58286299,false,7,Computer,3,7,UPI,Male,4,6,Laptop & Accessory,5,Married,2
3,true,20,2,4,174.49636044,false,11,Computer,1,17,Debit Card,Female,4,5,Laptop & Accessory,5,Married,1
6,true,17,1,0,153.32365582,true,0,Phone,3,29,CC,Female,3,3,Laptop & Accessory,5,Married,0
2,true,11,1,0,139.65511587,true,0,Phone,3,17,E wallet,Male,2,4,Laptop & Accessory,3,Married,0
1,false,23,1,2,174.17608313,false,0,Phone,1,16,Debit Card,Female,2,3,Fashion,3,Single,3
3,true,22,2,8,148.85650112,true,4,Phone,1,15,CC,Male,2,4,Laptop & Accessory,5,Married,2
2,false,12,1,7,147.37402868,false,0,Phone,1,23,Debit Card,Male,2,4,Laptop & Accessory,5,Single,2
2,false,15,2,2,127.01793845,false,10,Phone,1,28,Debit Card,Male,3,3,Phone,2,Single,2
6,false,18,2,3,237.51589831,false,19,Computer,2,10,CC,Female,2,4,Fashion,5,Married,2
5,false,19,12,9,260.15498694,false,24,Phone,1,7,Debit Card,Male,4,4,Grocery,1,Married,4
2,false,15,2,2,320.51216668,false,27,Computer,1,10,CC,Male,2,4,Others,1,Single,2
6,false,17,2,1,181.69091786,false,20,Phone,3,7,CC,Male,4,4,Laptop & Accessory,5,Single,2
3,true,13,2,1,191.88723217,false,3,Phone,3,12,Debit Card,Male,3,4,Laptop & Accessory,3,Single,1
2,true,12,1,2,123.34227625,true,0,Phone,1,6,CC,Male,2,3,Phone,5,Married,1
7,false,15,1,0,153.88423888,false,14,Phone,1,16,CC,Female,2,4,Laptop & Accessory,3,Married,1
3,false,11,1,0,118.42561869,false,9,Computer,1,28,CC,Male,2,3,Phone,5,Married,0
7,false,15,4,7,295.20418417,false,15,Phone,1,7,CC,Female,2,3,Others,3,Married,4
1,true,13,1,2,152.46457196,false,0,Phone,3,14,E wallet,Male,3,3,Laptop & Accessory,4,Single,1
3,true,13,2,1,181.92707853,false,1,Phone,1,33,Debit Card,Male,4,4,Laptop & Accessory,1,Single,2
10,false,14,1,0,208.40368929,false,13,Phone,3,14,Debit Card,Female,2,3,Fashion,3,Single,1
7,false,16,8,1,148.97607745,true,1,Phone,3,9,Debit Card,Female,3,6,Laptop & Accessory,3,Single,5
3,false,14,2,6,146.9200987,false,6,Computer,1,7,Debit Card,Male,4,4,Phone,1,Single,1
5,false,15,2,1,150.77121039,false,6,Phone,1,13,UPI,Male,4,4,Phone,3,Divorced,1
3,false,14,2,5,171.83100561,false,5,Computer,1,11,CC,Male,3,5,Laptop & Accessory,4,Divorced,1
5,false,11,11,11,289.4559386,false,13,Computer,1,20,Debit Card,Male,2,3,Others,5,Divorced,2
3,false,14,3,3,150.93006736,false,1,Phone,1,16,CC,Female,3,4,Phone,3,Single,1
3,false,14,6,13,185.84229747,false,9,Phone,3,9,Debit Card,Male,4,5,Laptop & Accessory,5,Married,4
2,false,14,1,7,153.03334442,false,13,Computer,2,8,Debit Card,Male,2,3,Laptop & Accessory,3,Married,0
7,false,18,2,1,183.13884947,false,1,Phone,3,9,E wallet,Male,4,5,Laptop & Accessory,1,Married,1
4,false,14,1,0,113.7051795,false,7,Computer,1,21,CC,Male,3,3,Phone,1,Married,1
3,true,25,2,2,137.02048007,false,11,Phone,1,14,Debit Card,Female,3,2,Phone,1,Single,1
3,true,20,8,4,177.31985287,false,7,Phone,3,23,COD,Female,4,5,Phone,1,Married,1
5,false,15,13,5,298.0225152,false,23,Phone,1,7,COD,Male,3,4,Grocery,1,Single,11
7,false,13,7,7,220.51054449,false,6,Phone,3,11,E wallet,Female,3,4,Fashion,3,Divorced,4
3,false,12,2,1,145.89764925,true,1,Computer,3,9,Debit Card,Male,4,5,Laptop & Accessory,4,Single,12
3,true,14,8,11,321.38853647,true,5,Computer,3,21,Debit Card,Male,4,4,Others,1,Single,4
2,false,21,2,3,151.56477681,false,2,Phone,1,35,Debit Card,Male,4,4,Phone,1,Married,2
1,false,15,7,2,169.28258996,false,11,Phone,3,16,Debit Card,Male,2,3,Phone,3,Married,3
9,false,16,1,3,175.2834666,false,13,Phone,1,20,CC,Female,3,3,Grocery,1,Single,0
4,false,18,1,3,186.30406711,false,8,Computer,1,6,CC,Female,2,4,Fashion,5,Single,0
9,false,15,4,10,303.25063395,false,29,Computer,1,26,CC,Female,3,3,Grocery,1,Married,2
3,true,12,2,1,151.28830446,true,1,Phone,1,14,Debit Card,Female,3,5,Phone,3,Married,1
3,false,13,2,1,150.77162885,false,2,Phone,1,16,COD,Male,3,4,Phone,1,Single,2
2,false,21,1,10,133.76895512,false,5,Phone,1,15,Debit Card,Female,3,3,Phone,1,Single,0
3,true,17,1,0,106.41562488,false,0,Computer,1,12,CC,Male,2,3,Phone,4,Single,1
3,false,22,2,3,219.2266278,false,6,Computer,1,18,CC,Female,4,4,Laptop & Accessory,4,Married,2
3,false,18,1,2,152.79856123,false,7,Computer,1,14,Debit Card,Male,2,2,Laptop & Accessory,1,Married,1
5,false,16,1,2,296.85093384,false,16,Phone,1,11,COD,Female,2,3,Others,5,Married,1
4,false,15,1,0,296.56410214,false,22,Computer,1,14,CC,Male,2,5,Others,4,Married,1
2,false,22,4,0,96.53836187,false,0,Phone,1,11,Debit Card,Male,2,5,Others,4,Married,2
9,false,12,7,8,208.61287634,false,12,Computer,3,30,CC,Male,3,5,Fashion,3,Married,6
6,false,20,1,7,183.51463691,false,15,Computer,3,8,CC,Female,2,3,Fashion,5,Married,1
2,false,13,2,5,160.92430871,false,1,Phone,3,9,Debit Card,Male,4,4,Phone,3,Divorced,1
3,false,16,2,4,155.91075142,false,5,Phone,1,36,Debit Card,Female,3,5,Phone,3,Divorced,2
3,false,20,4,9,214.23190863,false,7,Phone,3,30,Debit Card,Female,3,4,Fashion,5,Married,1
2,true,14,1,7,207.68516226,false,12,Phone,1,6,Debit Card,Female,2,4,Fashion,5,Married,1
11,true,23,4,3,168.61082955,true,1,Phone,1,30,COD,Female,2,4,Phone,5,Married,3
5,true,14,11,8,122.66680597,false,9,Phone,1,8,Debit Card,Female,2,4,Phone,3,Single,6
9,false,11,9,8,160.02516363,false,2,Computer,1,9,CC,Male,4,5,Phone,3,Single,7
2,false,11,1,7,140.37670789,false,7,Phone,1,8,Debit Card,Male,2,1,Laptop & Accessory,3,Single,0
3,false,14,3,3,212.14168589,false,4,Phone,3,9,E wallet,Female,4,4,Fashion,2,Divorced,2
2,false,13,1,7,154.65636037,false,12,Computer,1,16,Debit Card,Female,3,1,Laptop & Accessory,3,Single,1
2,false,22,2,11,287.80692763,false,15,Computer,3,11,CC,Female,3,5,Grocery,1,Married,1
3,true,26,2,1,136.97586029,true,1,Phone,3,17,CC,Female,4,5,Phone,4,Single,2
3,false,22,7,9,170.42372882,false,5,Phone,1,20,Debit Card,Male,3,5,Laptop & Accessory,1,Married,1
2,true,22,1,0,115.76563301,true,9,Computer,3,14,E wallet,Female,3,4,Phone,4,Divorced,0
5,true,13,2,1,162.05014417,true,1,Phone,3,32,E wallet,Male,4,5,Phone,2,Single,1
2,true,22,2,1,157.56399459,true,1,Phone,1,11,Debit Card,Male,4,6,Phone,1,Single,1
2,false,18,7,3,212.65449868,false,3,Computer,3,26,E wallet,Male,3,3,Fashion,5,Married,3
3,false,25,2,8,186.25710968,true,7,Phone,1,27,COD,Male,3,4,Laptop & Accessory,3,Single,1
1,false,21,7,8,196.24262747,false,10,Phone,1,6,Debit Card,Male,2,5,Laptop & Accessory,5,Married,1
1,false,12,9,8,173.20887926,false,12,Computer,1,8,COD,Male,2,1,Laptop & Accessory,5,Single,4
3,false,16,3,3,153.54260875,false,16,Computer,1,7,Debit Card,Male,3,5,Phone,1,Married,2
5,true,15,2,1,149.56202614,true,1,Phone,1,8,UPI,Male,3,6,Phone,5,Married,1
6,true,15,2,3,324.21863102,false,19,Phone,1,9,CC,Female,4,4,Others,1,Married,2
3,false,13,5,2,191.85463662,false,6,Computer,1,12,Debit Card,Female,3,4,Laptop & Accessory,1,Single,3
6,false,15,4,11,321.63926072,false,9,Phone,3,32,UPI,Female,4,5,Others,1,Married,3
1,true,14,2,5,130.92714414,false,9,Phone,1,23,COD,Female,3,3,Phone,4,Single,0
8,false,17,3,3,172.84214766,false,10,Phone,1,9,UPI,Male,4,2,Phone,4,Married,1
8,false,15,2,1,147.60132953,false,27,Phone,1,32,Debit Card,Female,4,4,Phone,3,Divorced,2
9,false,12,8,9,261.06636905,false,17,Phone,1,11,Debit Card,Female,4,4,Grocery,4,Married,8
5,true,17,1,7,293.86480487,true,13,Phone,1,27,CC,Female,2,3,Others,5,Single,0
5,false,20,11,8,161.69766895,false,19,Phone,1,9,CC,Male,3,3,Phone,1,Married,5
4,false,19,2,2,125.31578748,false,9,Computer,1,14,Debit Card,Male,3,3,Phone,4,Married,2
3,false,12,9,1,144.86041709,false,17,Phone,1,6,Debit Card,Female,3,5,Phone,3,Divorced,2
8,false,12,1,1,168.60130557,false,9,Phone,1,35,Debit Card,Male,3,4,Laptop & Accessory,4,Married,1
2,false,13,7,7,205.9075393,false,2,Phone,1,13,CC,Female,2,3,Fashion,4,Married,3
2,true,18,1,9,153.97399167,false,6,Computer,3,15,CC,Male,2,3,Laptop & Accessory,3,Single,0
2,true,11,1,4,155.31529671,false,2,Phone,3,19,E wallet,Female,2,1,Laptop & Accessory,3,Married,0
2,false,13,12,8,200.81833,false,26,Computer,1,10,CC,Female,4,4,Laptop & Accessory,3,Single,4
3,true,12,2,1,182.51316748,false,15,Phone,1,6,Debit Card,Female,3,4,Laptop & Accessory,5,Married,2
2,false,14,2,1,143.46908796,true,1,Phone,3,32,Debit Card,Female,4,6,Phone,3,Single,2
2,true,13,1,3,124.74211359,false,6,Phone,1,14,CC,Male,3,1,Phone,5,Married,1
3,false,12,2,1,151.01912965,true,1,Phone,1,7,Debit Card,Male,4,5,Phone,3,Divorced,1
6,true,15,16,3,311.69875707,false,19,Phone,1,9,COD,Male,4,4,Phone,3,Married,4
4,false,21,1,9,147.85409987,false,21,Computer,1,8,CC,Male,2,1,Phone,1,Married,1
2,true,13,7,7,176.5193877,true,7,Computer,3,20,E wallet,Female,3,4,Fashion,5,Married,0
6,false,13,3,1,139.83921567,false,8,Phone,1,23,UPI,Male,3,2,Phone,5,Married,2
3,false,19,2,5,155.65217117,false,8,Phone,1,11,COD,Male,4,4,Phone,3,Single,1
2,false,13,5,8,256.64093008,false,5,Phone,1,11,CC,Male,3,1,Grocery,1,Married,0
2,false,19,7,8,173.58470869,false,4,Phone,3,34,E wallet,Female,3,3,Laptop & Accessory,5,Married,3
2,false,14,4,7,151.51249401,false,19,Phone,3,8,Debit Card,Male,3,3,Laptop & Accessory,1,Single,2
1,true,13,1,4,153.91710986,true,0,Phone,3,24,Debit Card,Male,2,1,Laptop & Accessory,3,Single,0
6,false,16,5,8,158.4740796,true,4,Phone,1,11,UPI,Female,4,4,Phone,2,Married,4
1,true,14,1,9,145.69684794,true,0,Phone,1,8,UPI,Female,2,3,Laptop & Accessory,3,Married,0
2,false,15,14,12,295.21434224,false,8,Phone,3,23,Debit Card,Female,3,5,Grocery,1,Married,3
3,true,17,2,3,146.27860118,false,1,Computer,1,16,COD,Male,4,4,Phone,1,Married,1
3,true,17,7,6,186.18951614,false,5,Phone,1,15,Debit Card,Male,4,3,Laptop & Accessory,1,Married,2
3,false,13,1,5,179.81419027,false,18,Phone,3,10,COD,Male,3,3,Fashion,5,Married,1
2,false,13,2,2,174.12579899,false,0,Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,1,Married,1
3,false,24,3,11,173.07245558,false,4,Computer,3,9,UPI,Male,3,5,Laptop & Accessory,3,Single,2
2,false,14,4,9,154.20506762,false,12,Phone,1,27,CC,Female,3,4,Phone,3,Married,2
2,false,14,2,6,166.65366252,false,8,Phone,3,19,Debit Card,Female,3,4,Laptop & Accessory,1,Married,2
7,false,14,2,2,156.44647318,true,4,Computer,3,6,Debit Card,Male,3,6,Laptop & Accessory,4,Married,1
6,false,22,1,9,160.62345401,false,9,Phone,1,9,Debit Card,Male,3,2,Laptop & Accessory,4,Divorced,0
3,true,20,14,3,222.34733942,false,15,Computer,1,12,Debit Card,Male,4,4,Fashion,1,Married,3
3,false,15,2,10,146.24126263,false,18,Computer,3,19,E wallet,Female,3,4,Laptop & Accessory,4,Married,2
6,false,15,2,1,181.51663843,false,3,Phone,3,20,E wallet,Female,3,5,Laptop & Accessory,3,Single,2
2,true,21,2,3,174.23459934,true,1,Computer,3,27,CC,Male,3,2,Phone,5,Single,2
5,false,14,11,7,277.29915903,false,4,Phone,3,6,Debit Card,Female,3,3,Grocery,5,Divorced,3
1,true,14,2,2,144.49663699,false,2,Phone,1,29,CC,Male,4,4,Phone,4,Divorced,2
3,false,19,2,1,155.77857186,true,1,Computer,3,22,CC,Male,4,4,Phone,3,Married,1
2,false,25,1,4,152.49657843,false,4,Phone,3,14,E wallet,Female,3,3,Laptop & Accessory,3,Married,0
2,false,21,8,7,145.34186426,false,4,Phone,1,36,CC,Male,2,4,Laptop & Accessory,5,Divorced,6
4,true,18,13,3,209.30857502,false,14,Phone,1,23,Debit Card,Male,3,2,Fashion,5,Married,3
8,false,15,2,1,266.70602219,false,19,Phone,1,8,UPI,Female,2,5,Grocery,5,Single,3
4,false,14,1,0,231.89960904,false,24,Phone,3,16,UPI,Male,3,3,Fashion,2,Divorced,0
4,false,17,2,4,168.99137241,false,26,Phone,3,11,Debit Card,Male,4,5,Laptop & Accessory,3,Married,2
6,false,15,1,4,120.8188398,false,19,Phone,3,8,CC,Female,3,3,Phone,1,Married,0
3,false,15,2,3,180.63202137,false,8,Phone,1,7,CC,Male,4,5,Laptop & Accessory,3,Married,2
5,false,15,6,10,292.75279956,false,29,Phone,1,9,Debit Card,Male,4,4,Grocery,1,Married,5
5,true,20,2,1,253.51377293,true,14,Phone,1,17,Debit Card,Male,3,4,Grocery,3,Single,2
3,false,11,1,3,217.07802623,false,9,Phone,3,16,CC,Female,2,3,Fashion,1,Single,0
3,false,13,1,3,136.24711065,false,13,Phone,2,24,CC,Male,2,3,Phone,5,Single,1
4,false,20,5,8,153.99049371,false,10,Computer,1,9,Debit Card,Female,3,4,Laptop & Accessory,3,Married,5
2,true,13,6,7,154.59256759,false,2,Computer,1,8,Debit Card,Male,2,4,Laptop & Accessory,2,Single,0
3,false,21,2,3,152.80684665,false,5,Computer,1,7,Debit Card,Female,4,6,Phone,5,Married,1
2,false,11,1,4,137.5977276,false,7,Phone,3,6,COD,Female,2,3,Phone,4,Married,0
5,true,24,1,0,29.60846691,true,3,Computer,1,6,Debit Card,Male,2,4,Phone,3,Married,1
2,false,13,2,1,189.10246264,false,8,Phone,3,23,CC,Male,4,4,Phone,2,Single,2
6,false,13,1,3,147.34878244,false,24,Phone,1,16,CC,Male,2,4,Laptop & Accessory,3,Married,1
8,false,15,1,4,267.59585757,false,23,Phone,1,8,CC,Female,3,3,Grocery,1,Married,1
3,false,13,2,9,255.58585419,false,16,Computer,3,11,E wallet,Male,4,4,Fashion,1,Married,2
2,false,14,1,0,120.72391544,false,9,Computer,2,7,Debit Card,Male,3,2,Phone,3,Single,0
3,false,18,2,1,170.19854355,false,2,Computer,3,7,COD,Female,4,4,Laptop & Accessory,3,Divorced,2
4,false,12,4,3,144.71443274,false,13,Phone,1,11,Debit Card,Female,3,3,Phone,5,Married,1
1,true,18,2,6,134.57406994,false,18,Phone,1,7,UPI,Male,3,5,Phone,1,Married,1
5,true,22,1,5,147.39889085,false,11,Phone,1,7,CC,Male,3,3,Laptop & Accessory,3,Divorced,0
2,true,14,9,7,185.13147725,false,12,Computer,3,30,COD,Female,2,5,Grocery,1,Married,13
6,false,16,2,3,152.64583931,false,22,Phone,2,26,CC,Female,3,4,Phone,2,Single,2
8,false,12,1,2,165.60803436,false,7,Phone,3,8,CC,Male,2,3,Laptop & Accessory,1,Married,0
3,false,20,2,1,153.86684475,false,1,Phone,3,9,Debit Card,Female,4,6,Phone,1,Single,2
6,false,16,12,12,323.84716196,false,31,Computer,3,14,Debit Card,Female,3,2,Others,4,Married,4
3,false,15,3,3,190.68941841,false,1,Phone,1,31,Debit Card,Male,4,4,Laptop & Accessory,5,Married,1
2,false,14,1,7,140.4274517,false,4,Phone,1,16,CC,Female,1,3,Laptop & Accessory,5,Married,1
3,false,14,2,1,157.94215405,false,1,Computer,2,9,Debit Card,Female,4,4,Phone,4,Single,2
10,false,13,2,4,267.47956573,false,22,Phone,3,35,Debit Card,Female,3,6,Grocery,3,Married,1
2,true,15,1,3,152.24447059,false,7,Phone,1,14,COD,Male,3,4,Laptop & Accessory,3,Married,1
6,true,17,2,3,222.12552266,false,19,Phone,3,16,CC,Male,3,4,Fashion,3,Married,1
8,false,21,1,8,268.78585636,false,19,Phone,1,8,Debit Card,Female,2,4,Grocery,5,Married,1
4,false,16,2,8,167.18059407,false,24,Computer,3,13,Debit Card,Male,4,6,Laptop & Accessory,3,Divorced,2
3,false,15,2,8,154.63904536,false,5,Computer,1,26,CC,Male,4,3,Laptop & Accessory,1,Married,2
5,false,12,1,0,231.05715007,false,1,Computer,1,10,CC,Female,3,3,Fashion,5,Single,0
7,true,19,4,17,277.09769816,false,31,Computer,3,12,CC,Female,3,4,Grocery,1,Married,1
2,true,12,1,1,157.95343752,false,0,Phone,3,22,E wallet,Male,3,5,Laptop & Accessory,1,Single,1
3,false,13,1,4,134.2212298,false,10,Phone,1,10,Debit Card,Male,2,3,Phone,4,Married,1
3,true,22,7,7,178.198973,false,9,Computer,3,14,E wallet,Male,2,3,Laptop & Accessory,1,Married,2
5,true,14,1,2,127.78711958,false,4,Phone,1,30,CC,Male,3,3,Phone,5,Married,1
2,false,18,1,2,124.76572322,false,0,Phone,1,14,UPI,Male,2,4,Phone,4,Married,1
3,false,22,1,2,121.36073031,false,15,Phone,1,6,COD,Male,2,1,Phone,1,Married,0
6,true,11,2,2,152.20716752,false,9,Phone,1,17,CC,Male,3,3,Laptop & Accessory,3,Married,2
7,true,22,8,8,248.36058359,false,22,Phone,1,30,CC,Female,4,2,Grocery,2,Married,4
6,false,16,2,3,178.89446499,true,9,Computer,2,20,Debit Card,Female,4,6,Laptop & Accessory,4,Married,2
3,false,12,2,1,139.29308959,false,1,Phone,1,25,Debit Card,Male,4,4,Phone,5,Married,1
4,false,14,7,13,159.02170039,false,10,Computer,1,33,CC,Male,2,5,Laptop & Accessory,1,Married,0
8,true,17,2,0,55.82208455,true,0,Phone,1,8,Debit Card,Male,3,3,Phone,5,Divorced,1
3,false,25,2,2,171.01049377,false,5,Phone,3,14,Debit Card,Male,3,5,Laptop & Accessory,4,Married,2
3,true,18,2,1,153.48687637,true,1,Phone,1,13,Debit Card,Male,4,5,Phone,5,Single,2
2,false,12,3,1,148.65585071,true,1,Phone,3,19,COD,Male,3,4,Laptop & Accessory,5,Single,2
3,false,15,3,9,162.62262231,false,5,Phone,3,32,CC,Male,3,4,Phone,4,Married,1
3,false,13,2,3,217.96743486,false,5,Phone,3,13,E wallet,Female,4,4,Laptop & Accessory,1,Single,2
8,true,15,1,0,147.26785429,true,0,Computer,3,18,E wallet,Male,3,4,Laptop & Accessory,5,Single,1
6,false,12,7,7,153.42617897,true,0,Phone,3,13,E wallet,Male,3,3,Laptop & Accessory,5,Married,4
4,false,15,2,7,173.43091351,false,15,Phone,1,13,COD,Male,3,3,Laptop & Accessory,5,Divorced,2
3,false,14,2,5,162.79964082,false,8,Computer,2,9,Debit Card,Male,3,4,Phone,1,Married,2
2,false,12,8,9,146.55396061,false,0,Phone,3,10,CC,Male,2,4,Laptop & Accessory,3,Married,3
2,true,15,5,15,161.22122649,true,1,Phone,1,36,Debit Card,Female,3,6,Phone,1,Single,5
5,true,18,1,5,143.55716539,false,18,Phone,2,26,Debit Card,Male,3,1,Laptop & Accessory,1,Married,1
7,true,13,8,8,158.65091207,false,5,Phone,1,11,Debit Card,Male,3,4,Phone,1,Married,2
10,false,14,2,1,234.39121339,false,12,Phone,1,14,CC,Male,3,4,Grocery,3,Married,2
10,false,12,1,3,147.03152169,true,0,Phone,3,14,E wallet,Female,3,4,Laptop & Accessory,4,Single,0
2,true,13,1,1,262.20082258,false,31,Phone,1,16,CC,Male,2,5,Grocery,2,Married,0
3,false,14,3,15,234.48605214,false,9,Phone,3,31,CC,Male,2,4,Fashion,1,Single,2
7,false,22,2,9,237.04435217,false,2,Phone,3,34,E wallet,Male,3,4,Fashion,5,Married,1
4,false,13,8,8,181.49640969,false,1,Phone,3,10,E wallet,Female,4,4,Laptop & Accessory,4,Married,3
4,true,14,1,13,290.510235,false,26,Phone,1,30,Debit Card,Male,2,3,Others,3,Married,1
3,false,14,2,8,160.05120586,false,4,Phone,1,22,CC,Male,4,5,Phone,3,Married,1
9,false,14,6,7,201.16976913,false,16,Computer,1,8,CC,Male,2,4,Laptop & Accessory,3,Married,1
4,false,21,4,9,178.36513417,false,31,Phone,1,9,CC,Female,4,4,Laptop & Accessory,3,Married,3
2,false,12,1,5,244.16292528,false,24,Phone,1,12,CC,Female,2,4,Fashion,4,Married,1
2,false,13,6,7,127.50888614,false,15,Phone,1,8,Debit Card,Male,3,3,Phone,4,Married,3
